x,y,Households,Population Density (Per Sq. Mile),Median Household Income (In 2010 Inflation Adjusted Dollars),Area (Land),Average Household Size,Climate Zone,Ave Max Temp,PreMax,CES 2.0 Score,% Total Population: Under 18 Years,% Total Population: 18 to 64 Years,% Total Population: 65 and Over,% Total Population: Not Hispanic or Latino: White Alone,% Total Population: Not Hispanic or Latino: Black or African American Alone,% Total Population: Hispanic or Latino,%Unemployed: 16 years and over,% Occupied Housing Units: Renter Occupied,% Low Birth Weight,%Building age: 2000 or later,%Building age: 1960-1999,%Building age: 1959 or earlier,%Vacant Housing Units,% Ozone,% PM2.5,% Drinking Water,% Traffic,% Groundwater Threats,% Imp. Water Bodies,% Solid Waste
-118.3339996,34.1218987,436,1494.244,108984,0.592272628,2.03,9,66.69970139,1.108992696,16.30341826,15.48,80.12,4.41,67.68,6.44,10.06,54.68,40.14,14.91118339,8.94,63.06,27.98,8.256880734,53.60396356,71.55085599,74.56864216,95.79643258,44.02019565,63.56382979,58.44842786
-118.3899994,34.2812996,373,7139.748,64042,0.196505544,3.76,9,66.0581354,1.112744093,47.31856342,26.23,64.72,9.05,1.85,15.54,63.58,22.26,18.77,97.93595196,2.68,73.45,23.86,9.919571046,79.71871504,56.60876133,69.09227307,75.51453162,1.183338593,0,24.03761387
-118.4339981,34.2649994,388,18490.02,78068,0.102541788,4.89,9,65.8701458,1.219757318,55.79186408,30.59,61.24,8.18,1.42,0,98.58,31.4,31.7,96.08456342,2.06,23.97,73.97,11.8556701,79.20728784,57.36404834,69.09227307,87.72608208,85.53171347,0,0
-118.4240036,34.2593994,466,16956.33,51310,0.136704108,4.97,9,65.90918732,1.185284495,34.86461314,30.97,58.37,10.66,0.6,0,98.92,17.01,33.69,7.930948211,0,20.6,79.41,2.575107296,77.27345373,58.95015106,69.09227307,9.642010727,5.269801199,0,0
-118.4319992,34.2682991,237,8688.662,41625,0.160438967,5.88,9,65.88316176,1.225604773,55.79186408,32.35,59.83,7.82,1.29,0.79,97.42,29.48,44.73,96.08456342,1.69,10.12,88.19,13.08016878,79.20728784,57.36404834,69.09227307,87.72608208,85.53171347,0,0
-118.4240036,34.2540016,467,17157.08,53424,0.136678239,5.02,9,65.91058132,1.183407903,39.46335704,29.77,65.11,5.12,4.26,0,95.35,31.88,52.03,92.19414561,0,38.56,61.46,8.993576017,77.11363273,59.17673716,69.09227307,36.13571161,0,0,0
-118.4290009,34.2584991,187,10608.29,44306,0.068342788,3.88,9,65.8902537,1.191978216,39.46335704,27.86,65.65,6.48,0,0,100,17.99,50.8,92.19414561,2.67,28.34,68.99,15.50802139,77.11363273,59.17673716,69.09227307,36.13571161,0,0,0
-118.4120026,34.2705002,251,13587.52,41964,0.094277657,5.1,9,65.96630224,1.150243998,43.00033657,32.94,61.98,5.07,0,9.06,88.21,38.29,36.25,57.7307981,8.76,14.74,76.5,3.984063745,78.66389644,57.85498489,69.09227307,32.64313334,23.87188388,0,0
-118.4280014,34.2776985,310,7024.727,46786,0.249974131,5.66,9,65.90966136,1.199950695,61.38779877,24.66,66.97,8.37,0.51,10.48,87.53,20,34.19,97.23542657,0.32,36.77,62.9,12.25806452,80.50183794,56.16817724,69.09227307,87.63876762,92.56863364,0,58.44842786
-118.4229965,34.281601,264,12146.08,46579,0.116910194,5.32,9,65.93287114,1.185465932,61.38779877,24.79,69.3,5.92,0.49,8.66,90.85,26.94,35.23,97.23542657,4.92,38.25,56.82,12.12121212,80.50183794,56.16817724,69.09227307,87.63876762,92.56863364,0,58.44842786
-118.4169998,34.2757988,503,18231.15,41862,0.150292202,5.41,9,65.95139923,1.173048258,49.35569898,27.74,65.73,6.53,1.61,4.85,93.18,32.3,40.16,33.51263448,0,32.8,67.2,5.765407555,79.70273294,56.98640483,69.09227307,78.7950605,91.40107289,0,10.40258595
-118.3550034,34.0782013,558,18899.81,66364,0.050423786,1.71,9,66.74125481,1.194147348,12.05453232,7.97,88.67,3.36,82.16,0,8.92,32.36,97.31,61.05829372,0,3.76,96.23,19.17562724,37.92552341,76.06998993,74.56864216,29.96133217,23.87188388,0,0
-118.413002,34.2891998,296,8581.877,36042,0.159871783,4.64,9,65.9731591,1.171200633,40.9434828,23.98,65.67,10.35,0,20.55,79.45,23.61,24.66,14.47335502,19.93,9.12,70.94,3.040540541,81.30094294,55.17371601,69.09227307,91.29350131,24.75544336,0,60.50543638
-118.401001,34.2784996,387,17897.32,74549,0.089007748,4.05,9,66.01364136,1.131419897,36.99441534,28.19,65.54,6.28,4.52,24.73,53.36,34.02,16.28,15.39904929,26.36,70.03,3.62,10.33591731,79.38309094,57.04934542,69.09227307,75.24011476,1.183338593,0,10.40258595
-118.310997,34.2542,212,4792.753,65750,0.100985796,2.25,9,66.39948908,1.058060884,22.92861538,14.46,72.52,13.02,69.21,0,25.83,28.46,27.36,31.29847386,12.74,24.54,62.74,0,74.82819242,61.99647533,69.09227307,70.97417987,0,0,12.724067
-118.6119995,34.2137985,511,6154.847,102750,0.283516372,3.41,9,65.77131025,1.200487375,31.62228918,16.5,67.34,16.16,55.24,7.34,26.7,30.41,25.05,87.97848386,0.98,27.79,71.24,3.718199609,65.2229503,55.40030211,69.09227307,53.58612947,65.30451246,29.43262411,25.8595357
-118.6169968,34.2158012,262,5975.253,73500,0.123174702,2.81,9,65.78217983,1.194449902,19.31208056,11.68,65.22,23.1,65.49,0,13.72,29.51,6.87,48.5364023,0,31.68,68.33,0,63.75259709,54.73313192,69.09227307,37.22090558,68.82297255,29.43262411,0
-118.538002,34.2168007,744,17781.82,38603,0.133338456,3.17,9,65.62803777,1.341163158,29.36132382,21.64,67.61,10.75,27.88,1.69,57.87,15.85,83.2,29.64723543,0,80.51,19.49,4.569892473,74.94006712,59.16414904,69.09227307,36.68454534,40.975071,41.97695035,0
-118.5059967,34.2102013,275,7440.198,64188,0.125131082,3.39,9,65.57449055,1.438348413,25.9068781,22.34,65.73,11.92,38.02,0,46.72,40.7,21.45,24.04303227,0,1.45,98.54,6.545454545,74.55649672,61.01460222,69.09227307,30.47274542,33.59103818,0,40.49368205
-118.6139984,34.2052994,377,6175.991,90662,0.193976961,3.18,9,65.77607536,1.198300242,26.76371894,18.61,66.11,15.28,48.91,0,28.8,37.7,4.24,66.81260946,0,31.83,68.17,0,62.33019019,56.33182276,69.09227307,57.56517401,54.08646261,29.43262411,37.87834264
-118.5410004,34.2139015,1200,14643.54,42446,0.274660346,3.34,9,65.63293508,1.341749668,29.36132382,29.79,60.86,9.35,20.19,1.57,64.72,25.88,68.08,29.64723543,7.83,59.91,32.25,10.83333333,74.94006712,59.16414904,69.09227307,36.68454534,40.975071,41.97695035,0
-118.5910034,34.2117996,443,16195.49,97074,0.120095151,4.37,9,65.72605228,1.228686571,31.17003969,28.89,62.16,8.95,20.26,8.02,57.89,39.2,11.29,25.70678009,0,3.84,96.16,0,67.9399073,56.57099698,69.09227307,46.97517775,52.17734301,29.43262411,75.96238613
-118.5940018,34.2150002,386,4473.061,69207,0.291970079,3.35,9,65.7345744,1.228312969,31.17003969,18.22,69.91,11.87,20.44,0.31,71.06,32.66,53.37,25.70678009,8.29,43,48.71,5.958549223,67.9399073,56.57099698,69.09227307,46.97517775,52.17734301,29.43262411,75.96238613
-118.5149994,34.2113991,438,6386.963,59180,0.188508982,2.75,9,65.58838908,1.415794134,13.1296905,16.53,68.94,14.53,51,7.23,19.52,45.89,25.8,24.85614211,0,7.08,92.93,0,74.98801342,60.775428,69.09227307,22.98864912,0,0,0
-118.5230026,34.2172012,226,13487.16,98382,0.099131347,5.78,9,65.60097504,1.390277028,28.09836447,30.82,62.68,6.51,26.63,0,26.55,32.24,20.8,92.41931449,0,7.52,92.48,4.424778761,75.25970913,60.28449144,69.09227307,25.08419608,10.9340486,0,0
-118.5830002,34.2153015,528,7658.182,79146,0.244966772,3.31,9,65.71168823,1.243125558,27.66626156,21.8,59.43,18.76,32.14,0.53,44.03,36.02,5.49,93.70778084,1.7,21.22,77.09,4.166666667,70.12945501,56.87311178,69.09227307,30.18585506,18.27074787,29.43262411,0
-118.5670013,34.2178993,773,20150.87,69102,0.161184144,4.19,9,65.67909088,1.2805264,31.76166742,18.9,72.38,8.71,24.32,3.08,60.44,27.64,58.34,82.9372029,1.94,78.66,19.41,0,71.80757552,57.89274924,69.09227307,39.97754771,26.2858946,29.43262411,0
-118.5400009,34.1869011,915,12815.25,45972,0.203273529,2.6,9,65.65842547,1.331570268,40.99407246,11.55,61.8,26.64,41.46,5.76,42.76,38.06,62.4,73.17988491,11.37,27.65,60.98,3.715846995,67.5243727,61.89577039,69.09227307,48.0728452,15.79362575,41.97695035,60.50543638
-118.5510025,34.1847,385,10951.2,77986,0.105193924,2.99,9,65.67607117,1.299269915,40.99407246,22.14,54.34,23.52,37.59,6.42,44.27,31.22,37.14,73.17988491,0,11.43,88.58,0,67.5243727,61.89577039,69.09227307,48.0728452,15.79362575,41.97695035,60.50543638
-118.5220032,34.1824989,473,5925.195,74425,0.19476152,2.42,9,65.64736176,1.365859151,31.82799964,13.17,69.67,17.16,80.59,5.72,0.69,35.42,7.4,55.60420315,0.85,46.09,53.07,1.479915433,67.9079431,62.41188318,69.09227307,39.92765374,10.03471127,76.52925532,78.31325301
-118.5029984,34.2052002,320,9216.711,73936,0.108498572,3.13,9,65.57662392,1.437055111,22.28261132,35.4,59.4,5.2,39.5,0,53.6,15.6,18.44,12.27170378,2.19,35.31,62.5,0,73.07016142,61.61883182,69.09227307,52.40114756,37.34616598,29.43262411,0
-118.5400009,34.1820984,332,8195.66,38333,0.125432241,3.1,9,65.66729736,1.322319865,40.99407246,17.41,76.36,6.23,33.07,0,63.81,19.14,78.31,73.17988491,7.23,47.89,44.88,18.07228916,67.5243727,61.89577039,69.09227307,48.0728452,15.79362575,41.97695035,60.50543638
-118.5309982,34.1907005,771,15139.01,28778,0.202787426,3.98,9,65.63988059,1.358713746,40.81064595,33.49,62.67,3.84,11.53,0,85.86,31.84,84.95,71.5161371,2.46,60.57,36.97,0,70.40115071,62.05941591,69.09227307,40.30185855,32.3130325,76.52925532,58.44842786
-118.5599976,34.1973991,314,10975.28,67857,0.123185899,4.04,9,65.6739645,1.289070725,37.32386942,19.23,65.98,14.79,33.73,2.37,34.69,30.1,36.62,41.10582937,0,46.82,53.18,19.74522293,69.12258271,60.73766365,69.09227307,52.27641262,60.30293468,41.97695035,0
-118.3730011,34.074501,609,14729.15,113365,0.078144378,1.89,9,66.63065796,1.226229548,24.72940891,5.13,87.49,7.38,77.93,3.13,7.04,47.44,85.88,69.71478609,9.36,22.83,67.82,14.77832512,35.71999361,75.89375629,74.56864216,71.62280155,76.82234143,0,37.87834264
-118.362999,34.0661011,420,9308.022,76250,0.081435126,1.61,9,66.72235489,1.227779627,10.88232364,10.82,63.46,25.73,68.21,3.83,10.82,49.88,43.57,18.41381036,10.24,16.43,73.33,6.19047619,35.14463801,76.87562941,74.56864216,73.23188225,55.58535816,0,0
-118.336998,34.0758018,325,4987.416,194028,0.190880421,2.93,9,66.86167908,1.191849828,14.19271562,22.27,40.86,36.87,93.59,0,5.46,50.14,2.15,6.067050288,0,5.85,94.16,2.769230769,38.14927281,77.47985901,74.56864216,66.22177872,74.58188703,0,12.724067
-118.3420029,34.0736008,599,15767.17,81780,0.087967589,2.32,9,66.83709844,1.194690108,14.19271562,23.43,65.61,10.96,85.8,0.72,7.79,44.57,80.13,6.067050288,0,9.68,90.32,6.343906511,38.14927281,77.47985901,74.56864216,66.22177872,74.58188703,0,12.724067
-118.3420029,34.0782013,512,15383.09,111000,0.070531987,2.12,9,66.81873131,1.184503913,14.19271562,20.46,75.2,4.33,93.36,4.33,2.3,48.09,88.67,6.067050288,0,3.52,96.48,10.9375,38.14927281,77.47985901,74.56864216,66.22177872,74.58188703,0,12.724067
-118.3509979,34.0730019,407,6971.275,83906,0.113035273,1.94,9,66.78447469,1.201941252,21.53223333,9.64,66.12,24.24,92.51,0,0,60.93,39.8,43.5951964,0,7.62,92.38,0,37.52597091,76.96374622,74.56864216,46.6633404,75.24455664,0,0
-118.3450012,34.0746002,322,9612.572,96250,0.097476513,2.91,9,66.81383769,1.199393272,21.53223333,34.15,57.85,8,81.86,1.28,2.56,63.95,47.2,43.5951964,0,0,99.99,3.726708075,37.52597091,76.96374622,74.56864216,46.6633404,75.24455664,0,0
-118.3580017,34.0783997,593,27201.62,67969,0.041137256,1.84,9,66.72163391,1.196197391,12.05453232,3.31,92.94,3.75,80.52,1.25,10.28,24.82,94.44,61.05829372,0,2.86,97.14,7.588532884,37.92552341,76.06998993,74.56864216,29.96133217,23.87188388,0,0
-118.2929993,34.0508995,493,18435.68,30750,0.060155105,2.25,9,67.20831299,1.190707207,42.55688286,13.26,66.81,19.93,1.98,0.63,61.32,30.43,96.15,21.2409307,7.1,62.68,30.22,17.44421907,37.49400671,82.43957704,74.56864216,62.08057877,30.87724834,0,0
-118.2969971,34.0508995,496,28244.91,33828,0.060046224,3.4,9,67.19018682,1.190322876,45.14472362,30.42,61.91,7.67,0.24,1.3,76.36,23.68,89.11,93.94545909,17.94,33.67,48.38,3.427419355,37.07847211,82.21299094,74.56864216,55.73157041,49.43199748,0,0
-118.2860031,34.0536995,756,58992.04,37829,0.036208276,2.83,9,67.20728874,1.191426516,45.25985459,15.87,73.88,10.25,1.22,0,69.48,25.87,94.84,99.19939955,9.26,56.74,33.99,2.116402116,38.50087902,82.42698892,74.56864216,65.31121367,18.27074787,0,0
-118.2949982,34.0508995,428,17806.09,24000,0.060091784,2.5,9,67.20164744,1.190524697,42.55688286,24.95,65.98,9.07,2.52,7.1,59.35,22.79,97.66,21.2409307,8.41,53.98,37.62,8.644859813,37.49400671,82.43957704,74.56864216,62.08057877,30.87724834,0,0
-118.3470001,34.0746994,366,10268.23,138182,0.106055318,2.96,9,66.79728088,1.198061943,21.53223333,34.44,53.07,12.49,97.61,0.18,1.38,32.61,30.05,43.5951964,0,4.37,95.63,0,37.52597091,76.96374622,74.56864216,46.6633404,75.24455664,0,0
-118.2990036,34.0508995,646,33084.09,34063,0.060452018,3.1,9,67.17726135,1.189865708,45.14472362,25.2,63.35,11.45,1,0,74.65,23.02,89.16,93.94545909,18.27,35.45,46.29,5.263157895,37.07847211,82.21299094,74.56864216,55.73157041,49.43199748,0,0
-118.2659988,34.1278992,321,5000.189,70938,0.136594841,2.11,9,66.9327808,1.163694382,52.80169553,2.93,84.92,12.15,43.92,2.64,36.75,30.67,47.04,78.18363773,0,6.54,93.46,0,57.64743487,72.4572004,52.35058765,97.60508919,98.91132849,63.56382979,97.70790479
-118.2900009,34.0489998,607,34772.84,31976,0.054352761,3.11,9,67.21929932,1.190446496,40.0449555,25.82,61.9,12.28,2.12,3.54,73.49,24.35,96.87,39.3420065,0,27.68,72.33,2.965403624,37.92552341,82.86757301,74.56864216,69.27778471,18.27074787,0,0
-118.288002,34.0516014,317,17598.16,31659,0.047732267,2.64,9,67.21929932,1.190446496,40.0449555,18.93,77.02,4.05,8.57,0.12,74.29,28.73,100,39.3420065,0,28.08,71.93,10.72555205,37.92552341,82.86757301,74.56864216,69.27778471,18.27074787,0,0
-118.310997,34.0505981,575,19534.81,35255,0.097774198,3.3,9,67.1224823,1.189195514,32.14636965,22.41,70.37,7.23,1.05,5.03,38.01,22.14,74.43,5.416562422,34.43,33.04,32.52,0,35.68802941,81.33182276,74.56864216,60.50891855,53.91290628,0,0
-118.3310013,34.0522995,388,11480.94,32727,0.075690698,2.24,9,66.98132706,1.201065898,37.67111095,18.76,71.23,10.01,15.19,22.55,32.11,34.83,64.18,81.4736052,0,9.02,90.98,2.319587629,34.345533,80.22406848,74.56864216,51.70263191,43.07352477,0,0
-118.3389969,34.0699997,236,7869.672,102667,0.078529321,2.62,9,66.8711792,1.19765532,14.19271562,26.21,63.76,10.03,67.31,2.43,14.89,44.19,57.63,6.067050288,0,17.38,82.62,9.745762712,38.14927281,77.47985901,74.56864216,66.22177872,74.58188703,0,12.724067
-118.3280029,34.0509987,484,11486.03,56250,0.124499032,2.95,9,67.00952816,1.199092627,37.67111095,12.31,65.38,22.31,12.24,4.34,36.22,37.69,56.4,81.4736052,0,18.19,81.81,7.024793388,34.345533,80.22406848,74.56864216,51.70263191,43.07352477,0,0
-118.3190002,34.049099,504,17785.69,32639,0.070056309,2.47,9,67.06916428,1.191913486,36.55229556,11.32,69.34,19.34,11,21.59,28.73,27.11,92.46,2.426820115,0,20.44,79.56,8.928571429,34.505354,81.00453172,74.56864216,60.69602096,55.58535816,0,0
-118.314003,34.0569,798,38908.97,40000,0.057647371,2.78,9,67.07246145,1.19109118,32.08270302,26.13,61.75,12.13,3.61,6.78,52.43,16.55,91.48,12.60945709,1.75,32.96,65.3,9.398496241,36.61499121,80.77794562,74.56864216,27.92815268,67.22940991,0,0
-118.3339996,34.0526009,463,13955.98,46378,0.10146186,3.06,9,66.96032906,1.203115463,37.67111095,23.45,70.48,6.07,9.96,3.46,64.05,35.07,68.68,81.4736052,0,6.48,93.51,6.911447084,34.345533,80.22406848,74.56864216,51.70263191,43.07352477,0,0
-118.302002,34.0551987,531,54691.04,29450,0.024245286,2.45,9,67.1475118,1.190342426,33.60095757,19.98,67.58,12.44,5.05,2.87,64.25,18.93,96.05,22.94220665,5.08,38.23,56.69,6.967984934,37.65382771,81.29405841,74.56864216,29.63702133,56.54780688,0,0
-118.3580017,34.212101,420,3958.34,49833,0.461304454,4.35,9,66.29390798,0.867292583,50.34694136,27.98,63.47,8.54,8.27,0,79.13,25.93,52.38,15.92444333,5,7.85,87.14,8.095238095,69.68195621,64.63997986,69.09227307,81.58912311,95.15620069,63.56382979,24.03761387
-118.1940002,34.1413002,552,9725.609,86974,0.144155494,2.54,9,66.98475223,1.183368802,32.58920847,5.35,82.45,12.2,26.18,1.64,48.22,35.93,25.72,41.1558669,6.7,7.06,86.23,0,63.01742049,73.06143001,27.71942986,94.76113259,39.25528558,0,91.53687922
-118.4609985,34.2042007,944,12961.81,49483,0.207609842,2.82,9,65.71781603,1.366727233,37.97369537,18.58,71.98,9.44,40.13,7.62,40.8,26.89,61.12,91.08081061,0,69.18,30.82,2.330508475,69.90570561,62.71399799,69.09227307,49.53224398,0,0,0
-118.4380035,33.9935989,483,6592.561,78188,0.178989632,2.42,6,66.35276517,1.449560404,33.42228785,9.92,75.34,14.75,50.85,5.42,28.81,37.93,43.89,63.96047035,3.93,32.09,63.97,4.347826087,10.08470513,77.06445116,47.06176544,52.9375078,80.0725781,97.27393617,37.87834264
-118.2710037,33.7737007,632,23845.16,32714,0.120317932,4.54,6,66.90238783,1.176670909,43.89007286,37.85,57.3,4.84,1.19,3.38,93.48,21.71,85.6,11.63372529,0,56.01,43.99,3.164556962,0,64.24974824,22.23055764,22.17787202,88.7346166,76.52925532,37.87834264
-118.2779999,33.7737999,382,11366.13,31250,0.170506581,5.07,6,66.88974075,1.179077029,45.01033515,39.63,55.78,4.59,2.22,4.8,88.91,23.03,67.28,32.13660245,50.78,11.52,37.7,0,0,64.50151057,22.23055764,62.8289884,74.28210792,95.67819149,0
-118.314003,33.7331009,408,5795.646,82841,0.153218471,2.18,6,66.73477268,1.183366776,12.77674242,21.62,56.31,22.07,66.55,10.59,8.9,39.08,30.88,22.20415311,2.7,42.16,55.15,0,0,61.3796576,22.23055764,22.45228889,5.269801199,0,0
-118.4240036,34.0057983,405,11264.67,67473,0.094720902,2.24,6,66.41981964,1.428454757,17.86721168,18.65,68.41,12.93,67.48,6.75,16.49,47.23,54.57,13.47260445,2.96,44.44,52.59,7.654320988,17.85200575,77.58056395,46.89922481,65.03679681,55.58535816,63.56382979,0
-118.4290009,34.0032997,1025,18825.26,43933,0.118510974,2.18,6,66.3949568,1.44685638,19.23268626,19.99,67.32,12.68,37.74,5.47,48.27,26.47,89.56,9.994996247,0,68.1,31.9,2.243902439,14.84737094,77.26586103,42.54813703,65.4484221,37.34616598,63.56382979,0
-118.4209976,34.0075989,488,14999.1,61892,0.067137377,2.06,6,66.43649673,1.417218208,17.86721168,10.33,72.1,17.58,30.98,7.05,41.71,33.74,47.13,13.47260445,0,17.21,82.79,8.196721311,17.85200575,77.58056395,46.89922481,65.03679681,55.58535816,63.56382979,0
-118.4449997,34.0001984,358,8531.056,77000,0.09904988,2.36,6,66.329216,1.464567661,14.97516905,29.35,64.74,5.92,41.07,0,43.2,45.23,58.66,7.242932199,0,39.39,60.62,8.100558659,17.10084705,76.09516616,42.54813703,63.55245104,26.2858946,0,0
-118.4369965,34.0037003,353,12521.75,92396,0.081458292,2.89,6,66.36210938,1.459995031,14.97516905,28.53,63.04,8.43,50.29,1.08,23.53,32.06,35.69,7.242932199,0,23.79,76.21,7.648725212,17.10084705,76.09516616,42.54813703,63.55245104,26.2858946,0,0
-118.4469986,34.0033989,422,12511.54,85125,0.080725471,2.39,6,66.32206116,1.473177433,14.97516905,22.08,62.57,15.35,81.58,0,12.48,36.89,19.19,7.242932199,1.9,3.32,94.79,0,17.10084705,76.09516616,42.54813703,63.55245104,26.2858946,0,0
-118.4400024,34.0070992,376,8197.376,89615,0.11235303,2.45,6,66.34903063,1.473995328,14.97516905,27.36,58.85,13.79,59.72,0.65,19.33,49.07,14.36,7.242932199,5.05,15.69,79.25,4.787234043,17.10084705,76.09516616,42.54813703,63.55245104,26.2858946,0,0
-118.4420013,34.0036011,234,4963.012,85862,0.089461804,1.9,6,66.3423111,1.470458984,14.97516905,18.92,68.02,13.06,80.18,0,7.88,47.91,38.03,7.242932199,5.98,0,94.01,25.21367521,17.10084705,76.09516616,42.54813703,63.55245104,26.2858946,0,0
-118.4100037,34.0195007,1615,37831.13,52524,0.088260641,2.07,8,66.48873266,1.390253544,20.92783821,9.4,85.35,5.24,38.96,15.6,23.03,35.64,91.7,46.37227921,3.53,67.92,28.55,1.919504644,23.55761547,77.65609265,42.54813703,57.46538605,5.269801199,0,23.18542463
-118.4290009,34.0295982,425,10228.25,35947,0.087013917,2.09,6,66.38766327,1.426232457,22.7805912,10,77.64,12.36,41.46,0,17.75,35.45,68,11.63372529,4.7,55.29,40,0,25.55537798,76.20845921,42.54813703,99.47611326,15.52540234,0,58.44842786
-118.4140015,34.021801,508,18018.95,69118,0.080581841,2.68,8,66.46365204,1.402285933,20.92783821,12.33,72.25,15.43,45.59,4.82,25.83,32.98,63.78,46.37227921,8.46,37.01,54.52,0,23.55761547,77.65609265,42.54813703,57.46538605,5.269801199,0,23.18542463
-118.4240036,34.0245018,591,11949.55,67583,0.11456501,2.32,6,66.4138576,1.424060225,22.7805912,17.53,62.6,19.87,50.99,2.19,9.79,37.59,55.5,11.63372529,0,65.48,34.52,19.62774958,25.55537798,76.20845921,42.54813703,99.47611326,15.52540234,0,58.44842786
-118.4219971,34.0262985,464,11618.32,82992,0.08236988,2.06,8,66.4272049,1.413267732,12.4762849,28.63,65.2,6.17,66.25,0,15.05,74.83,64.01,5.691768827,5.6,55.61,38.79,0,26.01885888,76.5735146,42.54813703,86.19184234,0,0,37.87834264
-118.4140015,34.0177002,631,32461.73,49142,0.054094459,2.78,8,66.47054672,1.397453666,20.92783821,19.13,77.39,3.47,52.62,0,26.59,30.72,90.49,46.37227921,0,54.36,45.64,0,23.55761547,77.65609265,42.54813703,57.46538605,5.269801199,0,23.18542463
-118.4430008,34.0252991,275,12270.68,62026,0.05036394,2.25,6,66.33166504,1.4620471,18.7561687,11.17,76.22,12.62,56.31,5.5,11.17,51.68,58.55,26.56992745,0,33.82,66.18,0,26.21064408,75.10070493,42.54813703,93.26431333,43.54686021,0,58.44842786
-118.4169998,34.0271988,1169,21186.61,73086,0.106671151,1.93,8,66.45212841,1.402173281,12.4762849,19.42,75.48,5.09,42.17,2.52,3.98,19.92,91.62,5.691768827,1.11,66.73,32.16,17.70744226,26.01885888,76.5735146,42.54813703,86.19184234,0,0,37.87834264
-118.4369965,34.0191002,369,9396.705,72083,0.082794978,2.05,6,66.36037954,1.465346217,11.53940345,21.47,61.05,17.48,77.63,1.03,6.04,49.66,65.04,20.50287716,0,40.11,59.9,13.5501355,23.01422407,75.80563948,42.54813703,44.72994886,5.269801199,0,0
-118.4410019,34.0164986,738,9798.117,100227,0.175339809,2.33,6,66.34533463,1.47877419,11.53940345,15.02,62.98,22,64.78,1.05,20.26,41.65,39.84,20.50287716,1.76,26.43,71.82,5.284552846,23.01422407,75.80563948,42.54813703,44.72994886,5.269801199,0,0
-118.4349976,34.021801,526,12170.88,77361,0.086764495,2.01,6,66.36413269,1.456890225,17.90611013,20.08,62.5,17.42,77.46,3.31,9.38,50.38,68.25,5.253940455,7.22,29.66,63.12,0,24.40466677,76.15810675,42.54813703,94.72371211,26.2858946,0,37.87834264
-118.3280029,34.1147995,374,3995.182,155197,0.202744183,2.17,9,66.75772927,1.116862297,14.19274746,16.54,71.11,12.35,74.81,20.99,3.58,52.38,17.11,17.81336002,16.84,34.75,48.4,23.26203209,49.86415215,73.51460222,74.56864216,92.24148684,49.43199748,0,10.40258595
-118.3290024,34.1080017,647,13436.94,52948,0.086775692,1.8,9,66.77222633,1.126016498,14.19274746,3,93.48,3.52,64.92,12.09,12.26,37.25,72.64,17.81336002,4.17,27.35,68.47,0,49.86415215,73.51460222,74.56864216,92.24148684,49.43199748,0,10.40258595
-118.3239975,34.1123009,409,8315.832,64844,0.081290724,1.63,9,66.78384552,1.12015748,11.33691107,7.69,85.06,7.25,87.28,0.44,0.59,51.34,59.41,70.87815862,0,17.61,82.4,11.49144254,52.42128816,72.86002014,74.56864216,17.92441063,18.27074787,0,0
-118.3040009,34.1096992,426,4334.397,125833,0.277547232,2.82,9,66.88483887,1.148762226,17.52486158,14.8,67.5,17.71,62.68,0,9.56,23.84,3.99,58.51888917,5.87,44.83,49.3,0,51.22263065,74.11883182,74.56864216,32.56829238,10.03471127,0,0
-118.3190002,34.1088982,1613,20503.86,58661,0.132414127,1.68,9,66.81910038,1.133979082,22.0916278,8.8,84.13,7.07,67.7,8.14,16.65,33.51,77.56,64.39829872,0,53.88,46.13,4.897706138,49.67236695,73.99295065,74.56864216,85.03180741,30.87724834,0,0
-118.3040009,34.2542992,320,10653.46,59107,0.092739812,2.93,9,66.42034276,1.07049346,22.92861538,18.62,70.45,10.93,39.57,0.71,44.23,51.47,16.25,31.29847386,0,4.38,95.63,0,74.82819242,61.99647533,69.09227307,70.97417987,0,0,12.724067
-118.3180008,34.2540016,980,4900.44,76100,0.541175866,2.7,9,66.37559484,1.049289703,22.92861538,12.44,79.6,7.96,68.85,5.73,11.27,34.29,38.37,31.29847386,1.22,73.88,24.9,9.081632653,74.82819242,61.99647533,69.09227307,70.97417987,0,0,12.724067
-118.314003,34.2568016,413,11994.06,56726,0.098798913,2.82,9,66.38414001,1.0546453,22.92861538,10.8,76.71,12.49,66.75,0.25,26.58,29.32,48.91,31.29847386,0,43.35,56.65,0,74.82819242,61.99647533,69.09227307,70.97417987,0,0,12.724067
-118.4300003,33.9872017,360,11922.44,62115,0.072384505,2.39,6,66.38500023,1.417057633,27.8413562,8.11,73,18.89,50.41,10.66,11.24,22.41,56.94,74.83112334,0,23.33,76.66,10.27777778,2.988652709,77.25327291,42.54813703,60.18460771,87.07794257,99.8891844,37.87834264
-118.3059998,34.2578011,509,10527.42,52049,0.131846171,2.73,9,66.40747528,1.074514627,22.92861538,26.3,64.41,9.29,73.27,0,10.73,59.6,46.95,31.29847386,0,54.22,45.77,7.662082515,74.82819242,61.99647533,69.09227307,70.97417987,0,0,12.724067
-118.314003,34.2633018,392,7863.25,99615,0.124884749,2.51,9,66.37395096,1.073384762,19.87614813,10.9,77.5,11.61,59.67,0,3.77,28.24,18.11,66.37478109,9.44,46.68,43.88,3.826530612,75.49944063,61.40483384,69.09227307,9.504802295,0,0,0
