x,y,Households,Population Density (Per Sq. Mile),Median Household Income (In 2010 Inflation Adjusted Dollars),Area (Land),Average Household Size,Climate Zone,Ave Max Temp,PreMax,CES 2.0 Score,% Total Population: Under 18 Years,% Total Population: 18 to 64 Years,% Total Population: 65 and Over,% Total Population: Not Hispanic or Latino: White Alone,% Total Population: Not Hispanic or Latino: Black or African American Alone,% Total Population: Hispanic or Latino,%Unemployed: 16 years and over,% Occupied Housing Units: Renter Occupied,% Low Birth Weight,%Building age: 2000 or later,%Building age: 1960-1999,%Building age: 1959 or earlier,%Vacant Housing Units,% Ozone,% PM2.5,% Drinking Water,% Traffic,% Groundwater Threats,% Imp. Water Bodies,% Solid Waste
-118.1790009,34.0886993,727,16902.6,38278,0.170151367,3.96,9,70.75714874,1.176827431,32.00925717,27.71,59.7,12.59,0.8,0.28,94.4,28.4,63.96,66.26219665,0.83,47.86,51.31,4.676753783,54.93047786,82.112286,27.71942986,25.98228764,0,0,0
-118.197998,34.0589981,525,21524.48,28559,0.101837537,4.17,9,70.75714874,1.19878304,69.1390608,30.61,60.04,9.35,1.23,0.05,96.58,13,67.81,77.72079059,4.95,33.14,61.91,2.095238095,48.37781685,85.66213494,27.71942986,90.5076712,92.23729883,63.56382979,82.98560094
-118.2070007,34.0719986,291,19600.85,35347,0.053824188,3.63,9,70.75714874,1.200965285,53.83274607,37.73,52.42,9.86,1.52,0,45.12,24.89,72.51,68.53890418,0,38.49,61.51,3.436426117,49.41665335,83.67321249,61.30282571,78.37096171,67.81319028,92.81914894,0
-118.2139969,34.0696983,393,21620.04,32375,0.066327334,3.61,9,70.75714874,1.206920028,53.83274607,24.97,64.78,10.25,0.84,0.14,65.41,30.63,82.44,68.53890418,1.53,24.68,73.79,7.124681934,49.41665335,83.67321249,61.30282571,78.37096171,67.81319028,92.81914894,0
-118.1760025,34.0928001,241,6206.392,38977,0.161768703,3.97,9,70.75714874,1.175012231,25.05632816,25.7,60.16,14.14,16.04,1,70.82,36.1,42.32,36.51488616,14.52,26.13,59.33,21.57676349,56.28895637,81.23111782,27.71942986,5.101658975,0,41.97695035,0
-118.3219986,34.0578003,610,14757.31,53077,0.100153746,2.26,9,70.7138176,1.25287807,21.21931214,10.69,68.68,20.64,25.44,16.51,13.87,35.26,53.44,29.34701026,4.59,21.64,73.77,1.147540984,36.00767141,79.83383686,74.56864216,49.95634277,57.93625749,0,0
-118.2900009,34.0536995,1025,85378.66,35022,0.039506361,3.27,9,70.67963791,1.270181894,45.25985459,25.47,69.7,4.83,0.18,0.44,79.04,20.48,100,99.19939955,1.56,59.51,38.93,1.56097561,38.50087902,82.42698892,74.56864216,65.31121367,18.27074787,0,0
-118.2860031,34.0489998,589,39445.16,39583,0.049207564,3.29,9,70.6715641,1.275150657,40.0449555,19.22,75.83,4.95,0.36,8.14,77.85,34.17,91.17,39.3420065,2.89,42.27,54.85,10.52631579,37.92552341,82.86757301,74.56864216,69.27778471,18.27074787,0,0
-118.3570023,34.0735016,314,2907.68,99583,0.168175297,1.56,9,70.75707869,1.207733512,17.59953961,0,86.7,13.29,70.14,12.47,4.91,55.93,90.13,81.41105829,5.1,76.12,18.79,7.961783439,36.29534921,76.83786506,74.56864216,71.08644131,49.43199748,0,0
-118.348999,34.0661011,780,75162.42,45345,0.023269606,2.24,9,70.75341034,1.221426368,24.96261181,11.15,85.54,3.32,44.71,9.26,18.12,31.3,100,61.47110333,19.49,23.08,57.44,23.20512821,36.08758191,77.68126888,74.56864216,66.4587751,50.45755759,0,0
-118.3519974,34.0657997,493,43689.57,90481,0.025520968,2.26,9,70.75421143,1.220503688,18.73555113,22.69,70.67,6.64,35.25,1.17,6.64,34.96,100,30.74806105,0,10.14,89.86,14.19878296,35.75195781,77.56797583,74.56864216,68.81626544,30.87724834,0,0
-118.3550034,34.0675011,616,49036.86,51538,0.027550707,2.19,9,70.75666046,1.215016484,18.73555113,23.69,69.13,7.18,50.26,0,4.66,38.68,100,30.74806105,0,5.68,94.32,5.357142857,35.75195781,77.56797583,74.56864216,68.81626544,30.87724834,0,0
-118.3570023,34.0675011,222,57090.7,119405,0.009949081,2.56,9,70.75693512,1.214261651,18.73555113,15.49,78.52,5.99,38.91,0,2.46,40,100,30.74806105,0,5.41,94.6,0,35.75195781,77.56797583,74.56864216,68.81626544,30.87724834,0,0
-118.3539963,34.0670013,239,16569.33,55265,0.026675799,1.85,9,70.75554276,1.219632506,18.73555113,31,58.82,10.18,53.85,13.12,0,57.14,100,30.74806105,0,0,100,0,35.75195781,77.56797583,74.56864216,68.81626544,30.87724834,0,0
-118.387001,34.0750008,1519,26712.98,61385,0.079399596,1.4,9,70.75714874,1.195518255,20.14484737,1.41,78.07,20.51,74.49,3.87,6.27,33.29,72.55,36.28971729,12.77,58.13,29.1,5.134957209,36.15151031,74.71047331,74.56864216,68.32979918,28.77879457,0,37.87834264
-118.387001,34.0727997,501,16091.69,52229,0.041325674,1.32,9,70.75714874,1.199373841,20.14484737,0,77.59,22.41,72.03,3.16,3.61,44.67,96.21,36.28971729,9.98,67.66,22.36,32.73453094,36.15151031,74.71047331,74.56864216,68.32979918,28.77879457,0,37.87834264
-118.3479996,34.0635986,755,43657.58,50405,0.022126743,1.28,9,70.75199127,1.225084782,14.96927795,1.14,98.24,0.62,68.63,9.21,17.49,39.29,100,52.25168877,2.25,11.25,86.48,7.417218543,35.20856641,77.89526687,74.56864216,69.98877386,23.87188388,0,0
-118.3460007,34.0629005,892,30732.94,70675,0.048091729,1.65,9,70.74874878,1.230602741,9.847242698,1.49,95.06,3.45,44.72,13.8,20.43,22.66,100,27.55816863,1.46,32.17,66.37,3.811659193,35.84785041,78.23514602,74.56864216,65.84757391,57.93625749,0,0
-118.3889999,34.0550995,180,11791.49,41538,0.03019126,1.98,9,70.75691605,1.229196072,21.48122798,7.3,68.82,23.88,69.38,0,20.51,46.25,76.67,37.76582437,12.22,42.22,45.55,0,32.4596452,77.00151057,42.54813703,41.12510914,28.77879457,0,0
-118.3359985,34.0337982,352,12422.27,40606,0.091448686,3.1,8,70.71440887,1.265561938,43.43317274,28.87,61.62,9.51,2.11,60.65,34.33,24.01,63.92,90.99324493,7.1,35.51,57.38,2.840909091,30.73357839,81.69687815,74.56864216,99.35137832,18.27074787,0,0
-118.362999,34.0276985,522,28098.36,27656,0.064380993,3.47,8,70.75436249,1.252015471,46.58334774,33.94,62.03,4.04,2.1,13.65,82.31,26.11,75.86,32.73705279,6.9,19.35,73.76,4.597701149,27.53715838,80.28700906,74.56864216,93.02731695,33.59103818,80.62943262,58.44842786
-118.3590012,34.0289993,496,22836.82,25625,0.058020346,2.66,8,70.75090027,1.253168106,46.58334774,28.45,65.44,6.11,0.23,26.57,72.53,18.02,76.81,32.73705279,4.64,40.92,54.44,0,27.53715838,80.28700906,74.56864216,93.02731695,33.59103818,80.62943262,58.44842786
-118.3710022,34.0289993,236,3972.955,43077,0.145231947,2.44,8,70.75708093,1.250200033,53.06566329,7.63,71.06,21.32,8.84,36.05,50.43,38.25,25.42,89.2044033,0,14.83,85.16,13.13559322,27.24948058,79.77089627,60.90272568,90.61993264,70.25875671,80.62943262,37.87834264
-118.3099976,34.0453987,335,29758.41,31250,0.036762719,2.89,9,70.66862869,1.276338816,39.24250842,20.29,71.93,7.77,4.39,24.5,55.48,19.73,97.91,44.54590943,0,27.16,72.84,0,34.8729423,82.1878147,74.56864216,62.84146189,5.269801199,0,0
-118.3119965,34.0453987,468,72467.84,29500,0.020685038,3.02,9,70.67246246,1.274894834,42.38136854,24.22,66.44,9.34,4.4,24.95,44.7,26.07,90.38,52.05153865,19.87,59.83,20.29,4.273504274,34.3135688,81.78499496,74.56864216,74.50417862,5.269801199,0,0
-118.2870026,34.0379982,170,12204.29,44186,0.057111075,4.1,9,70.64543152,1.284085631,46.42962461,20.52,77.33,2.15,2.58,9.9,86.51,16.61,92.35,34.01300976,0,17.06,82.95,13.52941176,35.12865591,83.72356495,74.56864216,99.43869278,0,0,0
-118.2730026,34.0144005,244,20890.24,43929,0.049831891,4.27,8,70.68148232,1.262889862,57.4109044,26.03,64.46,9.51,2.31,12.3,85.4,22.76,44.26,99.6497373,0,20.09,79.91,0,32.0441106,85.775428,74.56864216,98.71523014,0,0,42.9033206
-118.3190002,33.9975014,406,16192.05,46538,0.085103483,3.35,8,70.71094894,1.246017694,37.09520663,22.93,69.37,7.69,0.73,44.7,44.27,34.45,67.49,92.50688016,0,11.34,88.67,0.985221675,21.81556657,83.95015106,74.56864216,44.25595609,5.269801199,0,27.03496914
-118.3190002,34.0018997,195,8528.124,40024,0.061678278,2.7,8,70.7013588,1.252250552,35.11910645,7.03,75.28,17.68,0,66.54,28.14,37.65,74.87,63.53515136,0,18.46,81.54,0,22.98225987,83.89979859,74.56864216,52.42609455,23.36699274,0,0
-118.4420013,34.1458015,324,6777.359,206364,0.133090192,2.78,9,70.75714874,1.15735364,14.31572978,29.71,54.21,16.08,98.45,0,1.55,30.21,11.11,58.19364523,5.56,4.93,89.51,0,53.65190986,67.83736153,69.09227307,48.72146688,50.18933417,63.56382979,0
-118.2750015,34.1085014,1014,13210.3,55357,0.133986335,1.74,9,70.75714874,1.17794621,20.42480697,4.97,78.98,16.05,48.98,1.13,23.9,32.35,89.74,20.02752064,0,44.87,55.13,11.43984221,52.16557456,75.62940584,74.56864216,25.64550331,15.52540234,55.4964539,23.18542463
-118.3519974,34.0680008,852,60503.09,64167,0.027651479,1.96,9,70.75561778,1.216688037,24.96261181,11.95,82.79,5.26,30.6,13.93,5.5,39,100,61.47110333,2.23,9.74,88.03,6.690140845,36.08758191,77.68126888,74.56864216,66.4587751,50.45755759,0,0
-118.3799973,34.0741997,473,5753.705,44702,0.124267757,1.51,9,70.75714874,1.198256135,31.91281503,8.95,70.91,20.14,59.58,4.62,0.98,23.08,85.2,45.74681011,14.8,56.87,28.33,32.98097252,35.91177881,75.27693857,74.56864216,72.94499189,65.0205112,0,58.44842786
-118.3799973,34.0708008,995,24408.22,62118,0.071410369,1.66,9,70.75714874,1.202191472,31.91281503,7.11,80.84,12.05,83.76,0,8.15,27.57,84.52,45.74681011,1.21,58.79,40,9.748743719,35.91177881,75.27693857,74.56864216,72.94499189,65.0205112,0,58.44842786
-118.387001,34.0499001,432,13820.12,125300,0.103617082,3.22,9,70.75239868,1.236753702,21.48122798,40.99,50.63,8.38,67.11,7.33,8.31,60.53,40.97,37.76582437,4.63,13.89,81.48,3.240740741,32.4596452,77.00151057,42.54813703,41.12510914,28.77879457,0,0
-118.3359985,34.0373993,441,9854.021,48512,0.124111772,2.76,9,70.71579107,1.263921857,34.66047509,14.64,73.75,11.61,13.49,61.57,14.31,57.71,46.26,63.53515136,2.27,23.36,74.38,10.65759637,31.59661179,81.40735146,74.56864216,99.48858675,16.58251814,0,0
-118.3450012,34.0335007,411,16792.6,25296,0.069494917,2.8,8,70.73270264,1.260150313,46.33719822,34.53,59.55,5.91,1.11,52.61,45.5,23.52,65.69,76.03202402,0,12.65,87.35,14.11192214,27.77688988,81.19335347,74.56864216,89.67194711,60.30293468,0,37.87834264
-118.3600006,34.0318985,436,21754.24,37500,0.080260217,4,8,70.7527504,1.252490759,46.58334774,32.76,64.21,3.04,0.29,23.08,76.63,20.31,69.27,32.73705279,0,33.03,66.97,5.733944954,27.53715838,80.28700906,74.56864216,93.02731695,33.59103818,80.62943262,58.44842786
-118.3669968,34.0335007,293,15322.97,43224,0.0616721,3.23,8,70.7566452,1.24978137,53.06566329,28.68,68.25,3.07,0.74,20.85,76.3,23.87,63.82,89.2044033,4.44,22.52,73.03,0,27.24948058,79.77089627,60.90272568,90.61993264,70.25875671,80.62943262,37.87834264
-118.2789993,34.0349007,454,13092.09,29355,0.095324766,2.46,8,70.65613403,1.281666875,47.71766875,14.58,81.97,3.45,15.22,5.05,28.45,32.31,90.75,70.31523643,7.71,35.9,56.39,5.947136564,35.73597571,84.56696878,74.56864216,99.17674941,5.269801199,0,0
-118.2779999,34.0250015,213,9783.504,15045,0.075739733,2.07,8,70.6572403,1.277519107,36.88339511,11.2,84.21,4.59,39.68,2.43,32.66,43.67,100,73.30497873,4.69,61.97,33.33,40.84507042,33.86607,85.17119839,74.56864216,97.29325184,0,0,0
-118.2819977,34.0074997,172,10337.22,15833,0.051561243,3.1,8,70.67604574,1.262254715,60.82787943,19.14,54.22,26.64,1.31,5.63,88.74,16.58,80.23,90.94320741,0,31.4,68.61,21.51162791,29.34313569,85.68731118,74.56864216,99.87526506,0,0,26.5941816
-118.2799988,34.0083008,240,19009.77,18355,0.056023812,4.44,8,70.67728806,1.26081872,60.99326953,34.65,60.19,5.16,10.99,6.38,82.63,9.31,96.25,92.01901426,9.17,38.33,52.5,27.08333333,30.22215119,85.86354481,74.56864216,99.61332169,0,0,69.11548634
-118.3270035,33.9975014,495,5078.771,34119,0.205167746,2.07,8,70.72175751,1.244477153,37.09520663,20.15,62.67,17.18,1.63,58.16,33.97,51.88,48.08,92.50688016,2.02,15.35,82.63,7.474747475,21.81556657,83.95015106,74.56864216,44.25595609,5.269801199,0,27.03496914
-118.3280029,34.0018997,501,11202.32,29620,0.101675375,2.25,8,70.71715927,1.248613477,35.11910645,26.6,50.22,23.18,2.63,79.02,9.48,43.37,66.67,63.53515136,0,23.35,76.65,3.592814371,22.98225987,83.89979859,74.56864216,52.42609455,23.36699274,0,0
-118.2990036,33.9832993,157,14492.73,26823,0.04678207,4.3,8,70.73624929,1.221621156,40.96043116,25.96,70.06,3.98,0.15,25.96,73.6,44.44,64.33,82.87465599,0,1.91,98.09,26.11464968,21.52788876,84.84390735,74.56864216,46.75065486,5.269801199,0,0
-118.2969971,33.9785004,239,9555.837,25739,0.067393362,2.69,8,70.76090431,1.218001485,41.39898232,30.75,62.88,6.37,0,44.57,55.43,31.49,20.08,85.60170128,0,17.99,82.01,33.47280335,20.69681956,84.78096677,74.56864216,42.93376575,23.36699274,0,0
-118.2990036,33.9785004,263,15501.95,53170,0.067926956,3.96,8,70.7673912,1.217845082,38.22784097,18.42,66.76,14.81,0.66,22.98,72.46,26.22,14.07,96.5849387,0,3.04,96.96,22.81368821,19.67396516,84.49144008,74.56864216,44.39316453,30.87724834,0,0
-118.2789993,33.9858017,263,15684.4,22250,0.056744278,3.38,8,70.72475815,1.230247617,50.38566082,34.38,60,5.62,0,21.91,78.09,21.43,76.81,20.14010508,0,50.58,49.43,26.99619772,24.32475627,85.63695871,74.56864216,98.90233254,28.77879457,0,0
-118.2139969,34.0643997,428,17407.91,19688,0.096565312,3.93,9,70.75714874,1.209392071,62.01221678,31.59,61.45,6.96,0.89,2.2,92.27,31.02,90.19,64.2732049,10.28,23.59,66.12,12.38317757,48.42576315,84.34038268,61.19029757,93.50130972,89.77595456,92.81914894,0
-118.1959991,34.0951004,464,1984.362,81739,0.699973127,2.95,9,70.75714874,1.188232541,36.55081176,21.17,65.16,13.68,14.61,10.01,62.92,35.02,14.22,3.289967476,7.11,38.15,54.74,4.74137931,54.09940866,80.75276939,27.71942986,79.13184483,73.76143894,76.52925532,58.44842786
-118.2099991,34.0900993,390,17757.08,26413,0.083290733,3.79,9,70.75714874,1.196682572,51.30148732,30.9,59.03,10.07,0,0,78.9,20.63,63.08,68.53890418,0,44.88,55.13,3.333333333,52.86878696,80.89123867,27.71942986,81.83859299,78.13190281,76.52925532,25.8595357
-118.2009964,34.0839005,353,5584.375,45313,0.200559616,3.17,9,70.75714874,1.195991874,41.45356834,21.34,65.17,13.48,16.43,0.45,75.71,37.34,46.74,88.15361521,11.05,34.85,54.11,0,52.11762826,82.37663646,27.71942986,9.155544468,54.24424109,94.43705674,10.40258595
-118.211998,34.0723,281,19220.98,38523,0.064408793,4.41,9,70.75714874,1.205124378,53.83274607,19.87,70.84,9.29,0,0,64.62,8.16,66.9,68.53890418,0,45.55,54.45,3.202846975,49.41665335,83.67321249,61.30282571,78.37096171,67.81319028,92.81914894,0
-118.2099991,34.0858994,569,20808.59,35750,0.105004734,3.78,9,70.75714874,1.202245831,51.30148732,29.06,60.64,10.3,4.94,0.92,70.76,20.04,78.21,68.53890418,0,50.44,49.57,3.514938489,52.86878696,80.89123867,27.71942986,81.83859299,78.13190281,76.52925532,25.8595357
-118.2060013,34.0780983,506,8991.669,32989,0.167822013,2.97,9,70.75714874,1.199293256,41.45356834,27.83,62.22,9.94,9.61,0,75.15,32.81,69.57,88.15361521,0,19.76,80.24,5.138339921,52.11762826,82.37663646,27.71942986,9.155544468,54.24424109,94.43705674,10.40258595
-118.2080002,34.0937996,357,18754.85,33047,0.070381793,3.7,9,70.75714874,1.19221127,51.30148732,26.06,63.25,10.68,2.12,2.8,84.09,23.76,71.15,68.53890418,0,32.77,67.23,9.803921569,52.86878696,80.89123867,27.71942986,81.83859299,78.13190281,76.52925532,25.8595357
-118.2080002,34.0689011,571,26729.73,33466,0.066891816,3.13,9,70.75714874,1.203465819,53.83274607,27.63,59.84,12.53,3.64,0,65.04,43.47,75.48,68.53890418,0,22.94,77.06,1.576182137,49.41665335,83.67321249,61.30282571,78.37096171,67.81319028,92.81914894,0
-118.2060013,34.0863991,701,9251.891,44402,0.284482399,3.71,9,70.75714874,1.200661898,36.55081176,28.38,64.24,7.37,15.81,1.06,67.86,32.91,45.51,3.289967476,2.71,26.1,71.19,8.701854494,54.09940866,80.75276939,27.71942986,79.13184483,73.76143894,76.52925532,58.44842786
-118.1989975,34.0699005,426,6826.266,22885,0.272476938,4.37,9,70.75714874,1.199139476,46.78228414,30.32,63.76,5.91,2.9,2.96,76.83,35.47,78.4,16.32474356,24.65,47.89,27.47,0,50.02397315,84.17673716,27.71942986,58.26368966,45.70842537,92.81914894,0
-118.2170029,34.0768013,572,22287.09,27460,0.096468401,3.76,9,70.75714874,1.207516193,61.03839914,30.23,63.49,6.28,1.44,0,57.86,14.54,89.16,32.92469352,32.87,21.16,45.97,6.118881119,50.40754355,81.8856999,58.36459115,92.67805912,87.9772799,76.52925532,89.42109903
-118.2570038,34.0751991,750,22412.49,33306,0.088432842,2.63,9,70.74987221,1.23286581,52.22340187,13.57,72.7,13.72,21.34,0,58.38,33.86,92.67,94.008006,0,19.86,80.13,9.733333333,45.91657344,81.28147029,74.56864216,93.06473743,59.16692963,76.52925532,10.40258595
-118.322998,34.0018997,346,19078.44,63370,0.047016434,2.59,8,70.70832634,1.25043118,35.11910645,35.01,55.3,9.7,12.49,47.6,38.35,44.77,58.96,63.53515136,2.6,18.21,79.19,15.31791908,22.98225987,83.89979859,74.56864216,52.42609455,23.36699274,0,0
-118.3280029,33.9808006,353,19274.9,26125,0.07019492,3.77,8,70.82513173,1.220571399,40.93158296,36.81,58.09,5.1,0,38.65,53.22,30.57,80.17,94.79609707,29.75,15.02,55.24,13.03116147,15.24692345,83.5347432,74.56864216,39.6033429,0,0,23.18542463
-118.3290024,33.9830017,783,35096.35,24325,0.055447361,2.49,8,70.80788294,1.220181823,40.93158296,24.72,62.08,13.21,0,48.51,51.49,17.75,92.21,94.79609707,34.87,34.74,30.4,0,15.24692345,83.5347432,74.56864216,39.6033429,0,0,23.18542463
-118.3330002,33.9794006,458,22416.28,22697,0.042424521,2,8,70.85329819,1.209429145,41.47462012,33.12,50.27,16.61,3.05,70.45,23.03,17.75,97.38,86.85263948,0,45.85,54.14,7.860262009,13.90442704,83.2326284,74.56864216,52.48846202,0,0,37.87834264
-118.3320007,33.9830017,542,28982.19,35069,0.05551686,2.92,8,70.81161499,1.219472647,41.47462012,24.18,72.96,2.86,1.74,44.81,52.45,48.21,94.83,86.85263948,0,48.71,51.3,15.31365314,13.90442704,83.2326284,74.56864216,52.48846202,0,0,37.87834264
-118.3529968,34.0197983,618,16096.65,29971,0.064236977,1.67,8,70.74569956,1.253296494,45.60236209,16.34,67.89,15.76,1.35,78.82,17.02,23.12,100,100,0,16.02,83.98,2.912621359,24.59645197,81.54582075,74.56864216,68.06785581,26.2858946,0,0
-118.3460007,34.0158005,505,39304.34,23606,0.027325223,2.13,8,70.73654938,1.253059626,43.0826839,22.53,65.55,11.92,1.12,81.28,16.2,24.29,100,81.94896172,0,62.78,37.23,2.97029703,25.42752118,81.89828802,74.56864216,44.8422103,75.24455664,0,0
-118.348999,34.0163994,516,47510.02,22008,0.029614809,2.73,8,70.74095535,1.252850413,44.02322385,29.5,62.76,7.75,0,50.6,48.69,17.97,100,73.17988491,0,39.72,60.26,3.488372093,24.34073837,81.94864048,74.56864216,17.86204316,52.17734301,0,0
-118.2939987,33.9836998,274,26108.01,74048,0.046460833,4.43,8,70.72443008,1.225317001,48.7869987,39.16,51.77,9.07,0,55.81,44.19,33.11,77.74,99.0242682,3.65,17.14,79.2,4.01459854,22.56672527,85.14602216,74.56864216,42.45977298,23.36699274,0,0
-118.2890015,33.9873009,60,3332.952,29333,0.063307243,3.45,8,70.71528625,1.232162952,48.7869987,44.08,51.66,4.27,0,10.43,89.57,46.58,53.33,99.0242682,0,20,80,23.33333333,22.56672527,85.14602216,74.56864216,42.45977298,23.36699274,0,0
-118.2890015,33.9827995,266,24214.38,19917,0.03051906,2.78,8,70.72595215,1.221669078,48.7869987,31.12,60.08,8.8,0,25.44,72.26,29.21,54.89,99.0242682,9.4,24.82,65.79,12.03007519,22.56672527,85.14602216,74.56864216,42.45977298,23.36699274,0,0
-118.2829971,33.986599,324,11262.12,22700,0.103355305,3.59,8,70.72053637,1.231574655,52.98359307,34.36,59.02,6.62,1.37,22.94,75.69,22.64,89.2,36.15211409,8.33,33.33,58.33,17.90123457,23.42975867,85.41037261,74.56864216,98.40339279,23.36699274,0,0
-118.3050003,33.9845009,252,12409.77,38707,0.075263283,3.71,8,70.74155235,1.224743843,46.46284029,24.73,63.17,12.1,0,27.3,66.27,30.77,27.78,90.34275707,0,5.95,94.04,25.3968254,19.86575036,84.45367573,74.56864216,40.67606337,58.78826128,0,90.9491625
-118.2939987,33.9804001,420,19396.63,25000,0.06506285,3,8,70.73978678,1.218209624,41.39898232,31.7,58.87,9.43,0,38.35,61.65,10.26,64.05,85.60170128,0,11.19,88.81,12.61904762,20.69681956,84.78096677,74.56864216,42.93376575,23.36699274,0,0
-118.302002,33.9804001,391,22167.86,24226,0.065996445,3.74,8,70.76251602,1.217648506,38.22784097,37.8,51.74,10.46,0.41,41.76,57.83,6.41,46.29,96.5849387,5.63,20.21,74.16,0,19.67396516,84.49144008,74.56864216,44.39316453,30.87724834,0,0
-118.276001,33.983799,192,16344.84,26667,0.047048481,3.97,8,70.73077774,1.223448634,50.38566082,30.82,66.71,2.47,0.65,14.43,83.36,25.76,62.5,20.14010508,9.38,23.44,67.18,14.0625,24.32475627,85.63695871,74.56864216,98.90233254,28.77879457,0,0
-118.2720032,33.983799,416,36700.41,39214,0.047138442,4.16,8,70.73402023,1.222554326,63.30704388,27.57,67.17,5.26,11.16,20.81,62.95,17.82,62.26,95.58418814,5.77,29.32,64.9,4.326923077,25.60332428,85.93907351,74.56864216,54.84595235,80.0725781,0,63.94357919
-118.2669983,33.9729996,203,12100.92,23068,0.058921122,3.51,8,70.74951172,1.207302332,55.79032405,37.03,54.56,8.42,0,40.81,59.19,25.23,72.41,87.57818364,9.36,31.03,59.6,8.374384236,23.63752597,85.23413897,74.56864216,30.98415866,39.25528558,0,63.94357919
-118.2669983,33.9695015,211,11336.54,23229,0.084064482,4.52,8,70.753184,1.2016325,49.69967777,37.36,54.56,8.08,1.05,13.22,83.84,37.94,67.77,92.76957718,16.11,26.06,57.83,15.16587678,22.87038517,84.91943605,74.56864216,18.06161906,16.58251814,0,25.8595357
-118.2770004,33.9726982,446,17049.63,29821,0.104107818,3.97,8,70.74577942,1.207855105,60.10001202,36.39,55.33,8.28,0.28,17.92,81.13,14.88,72.42,64.53590193,2.91,24.21,72.87,11.21076233,22.18315487,84.94461229,74.56864216,96.94399401,16.58251814,0,40.49368205
-118.276001,33.9628983,447,40324.31,31602,0.045927626,4.14,8,70.7635994,1.189993978,60.25778447,33.8,58.37,7.83,0.65,37.96,61.39,13.24,71.14,98.1861396,8.28,20.8,70.91,0,20.21735656,84.10120846,74.56864216,94.66134464,23.36699274,0,69.11548634
-118.2720032,33.9636993,226,27626.54,11250,0.029826393,3.65,8,70.7554245,1.193169475,60.25778447,27.18,71.6,1.21,0.97,18.93,80.1,0,48.23,98.1861396,17.7,4.42,77.87,27.87610619,20.21735656,84.10120846,74.56864216,94.66134464,23.36699274,0,69.11548634
-118.2590027,33.9660988,290,23614.38,38417,0.047936902,3.85,8,70.75685883,1.195386767,50.98192735,24.12,70.67,5.21,0.35,18.29,81.18,18.88,55.86,92.4818614,5.86,20,74.14,2.75862069,22.42288637,84.66767372,74.56864216,22.97617563,0,0,23.18542463
-118.2669983,33.9659996,342,23377.63,19318,0.0472674,3.13,8,70.75490189,1.196013689,50.98192735,31.4,59.27,9.32,0,34.12,65.88,19.03,77.19,92.4818614,0,24.56,75.44,1.461988304,22.42288637,84.66767372,74.56864216,22.97617563,0,0,23.18542463
-118.2630005,33.9660988,300,27842.61,38810,0.047948099,4.45,8,70.75603739,1.195895433,50.98192735,43.52,50.04,6.44,0,19.93,80.07,29.1,63,92.4818614,0,18.33,81.67,0,22.42288637,84.66767372,74.56864216,22.97617563,0,0,23.18542463
-118.2870026,33.948101,497,25895.08,35363,0.072948214,3.8,8,70.88425064,1.168294668,51.8914297,34.94,60.94,4.13,4.92,10.85,83.8,34.36,54.93,99.32449337,6.24,50.1,43.66,20.32193159,14.68754994,82.57804632,74.56864216,95.62180367,26.2858946,0,10.40258595
-118.276001,34.0997009,450,9740.478,134417,0.101124407,2.19,9,70.75706355,1.193225145,16.19734467,18.58,65.79,15.63,67.21,5.48,12.69,60.95,33.11,23.98048536,0,18.67,81.33,0,50.83906025,76.48539778,74.56864216,13.18448297,15.52540234,55.4964539,0
-118.2799988,34.103199,536,8475.867,110341,0.142522282,2.25,9,70.7571462,1.187973142,16.19734467,9.85,82.2,7.95,79.39,5.71,10.51,49.14,69.59,23.98048536,0,38.25,61.75,9.888059701,50.83906025,76.48539778,74.56864216,13.18448297,15.52540234,55.4964539,0
-118.276001,34.0942993,502,10124.72,74628,0.094323603,1.9,9,70.75568826,1.206114173,24.23276048,7.12,73.61,19.27,57.38,2.93,31.83,31.4,49.6,25.58168626,3.19,31.27,65.54,10.15936255,48.66549465,78.36102719,74.56864216,19.98253711,26.2858946,55.4964539,0
-118.2789993,34.0766983,425,13427.66,43967,0.087729364,2.77,9,70.73699036,1.234812975,56.5656321,22.5,67.23,10.27,10.87,1.44,52.55,34.3,84,71.95396547,4.94,28.94,66.12,1.647058824,44.63800543,80.11077543,74.56864216,97.34314582,45.70842537,76.52925532,0
-118.2770004,34.0828018,507,14285.48,63125,0.084351356,2.26,9,70.74515152,1.22713244,35.33157333,17.68,73.28,9.05,45.39,1.91,42.82,29.3,71.79,66.09957468,0,30.77,69.23,15.38461538,46.04443024,79.38066465,74.56864216,51.36584757,49.43199748,0,0
-118.2710037,34.0777016,350,18167.35,45500,0.045576273,2.31,9,70.74419912,1.231586218,37.95405593,7.25,70.04,22.71,20.29,0.24,39.37,29.87,70.29,70.87815862,0,12.86,87.14,3.142857143,45.58094934,79.92195368,74.56864216,84.10876887,15.52540234,76.52925532,0
-118.2819977,34.0887985,1141,21716.79,36705,0.112309401,2.09,9,70.75038147,1.214195251,37.18838762,11.77,79.79,8.45,39.77,3.65,42.85,41.72,94.57,82.13660245,2.63,13.93,83.44,6.310254163,47.40290874,78.39879154,74.56864216,24.27341898,74.94477753,0,0
